seq,ra,dec,mag,z_best,z_spec,z_phot,z_spec_quality,zphot_l68,zphot_u68,zphot_l95,zphot_u95,snr,m,m_std
969.0,53.204608900000004,-27.918458899999997,23.7,0.64,-99.0,0.64,-99.0,0.57,0.71,0.5,0.77,38.02,627000000.0,88700000.0
970.0,53.08472439999999,-27.9179993,25.16,2.66,2.66,2.569,1.0,2.49,2.64,2.41,2.73,12.3,875000000.0,234000000.0
971.0,53.1303902,-27.917978299999998,25.06,1.527,-99.0,1.527,-99.0,1.37,1.69,1.24,1.88,11.85,617000000.0,186000000.0
972.0,53.08700940000001,-27.918046999999998,25.02,2.649,-99.0,2.6489999999999996,-99.0,2.58,2.71,2.52,2.8,20.76,1160000000.0,281000000.0
973.0,53.1995201,-27.9179363,26.07,0.554,-99.0,0.5539999999999999,-99.0,0.44,0.68,0.2,0.84,6.27,30400000.0,3310000.0
974.0,53.1593399,-27.917924900000003,25.57,2.591,-99.0,2.591,-99.0,2.52,2.67,2.43,2.76,6.77,706000000.0,142000000.0
975.0,53.20751189999999,-27.9183159,23.59,1.636,-99.0,1.636,-99.0,1.56,1.71,1.49,1.8,41.79,4460000000.0,792000000.0
976.0,53.17572020000001,-27.918128999999997,24.25,2.599,-99.0,2.5989999999999998,-99.0,2.53,2.67,2.46,2.75,21.11,4010000000.0,405000000.0
977.0,53.0957527,-27.9178829,25.58,1.383,-99.0,1.383,-99.0,1.29,1.49,1.19,1.64,9.29,332000000.0,61600000.0
979.0,53.201789899999994,-27.917871500000004,24.95,4.261,-99.0,4.261,-99.0,4.18,4.34,4.08,4.41,13.88,3760000000.0,1860000000.0
980.0,53.170394900000005,-27.9184093,23.42,0.271,-99.0,0.271,-99.0,-99.0,-99.0,0.08,9.21,42.83,78600000.0,32600000.0
983.0,53.131149300000004,-27.917728399999998,25.11,3.51,-99.0,3.51,-99.0,3.38,3.65,3.27,3.82,10.91,1500000000.0,547000000.0
984.0,53.1412697,-27.9176941,25.82,2.328,-99.0,2.3280000000000003,-99.0,1.9,2.52,1.38,2.64,9.09,1280000000.0,385000000.0
986.0,53.1516953,-27.9188843,22.7,1.177,0.817,1.177,2.0,1.11,1.25,1.02,1.47,96.38,18000000000.0,10500000000.0
987.0,53.1252213,-27.917676899999996,25.24,2.748,-99.0,2.748,-99.0,2.67,2.83,2.59,2.93,11.85,1020000000.0,208000000.0
988.0,53.1607094,-27.9175873,25.61,0.622,-99.0,0.622,-99.0,0.55,0.69,0.48,0.75,11.62,54800000.0,5150000.0
990.0,53.2009125,-27.9175587,24.59,2.225,-99.0,2.225,-99.0,2.13,2.31,2.01,2.39,18.96,2790000000.0,466000000.0
991.0,53.129280099999995,-27.917510999999998,25.34,1.821,-99.0,1.821,-99.0,1.57,1.96,1.39,2.13,13.04,383000000.0,106000000.0
992.0,53.1499863,-27.919305800000004,21.44,1.346,1.346,1.301,1.0,1.25,1.36,1.2,1.42,209.11,86100000000.0,17700000000.0
993.0,53.204868299999994,-27.917945899999996,22.97,2.268,-99.0,2.254,-99.0,2.2,2.31,2.13,2.4,61.41,77300000000.0,14300000000.0
994.0,53.1077385,-27.9184475,22.08,1.034,-99.0,0.992,-99.0,0.94,1.04,0.89,1.1,88.88,6810000000.0,973000000.0
996.0,53.1033936,-27.917425199999997,23.79,0.194,-99.0,0.19399999999999998,-99.0,0.12,4.11,0.03,7.9,10.54,78400000.0,32100000.0
997.0,53.1764488,-27.9172935,25.34,1.868,-99.0,1.868,-99.0,1.74,2.0,1.62,2.12,14.01,977000000.0,199000000.0
999.0,53.12237170000001,-27.917255400000002,25.83,0.983,-99.0,0.983,-99.0,0.91,1.09,0.82,6.13,12.14,365000000.0,70400000.0
1000.0,53.136833200000005,-27.9173489,24.49,2.571,-99.0,2.571,-99.0,2.44,2.7,2.27,2.82,29.44,41900000000.0,16200000000.0
1001.0,53.2010078,-27.9171429,25.48,1.596,-99.0,1.5959999999999999,-99.0,1.39,1.87,1.22,2.11,10.98,650000000.0,178000000.0
1002.0,53.0865593,-27.9172325,24.22,0.139,-99.0,0.139,-99.0,0.09,0.2,0.04,0.32,15.25,12800000.0,2220000.0
1003.0,53.167949699999994,-27.9173031,24.09,1.136,-99.0,1.136,-99.0,1.08,1.19,1.02,1.26,34.64,1200000000.0,229000000.0
1004.0,53.167369799999996,-27.9173603,24.89,1.055,-99.0,1.055,-99.0,0.99,1.12,0.93,1.18,15.0,349000000.0,45000000.0
1005.0,53.173332200000004,-27.9177189,23.22,1.506,1.5669,1.506,3.0,1.43,1.58,1.37,1.64,53.15,4390000000.0,750000000.0
1006.0,53.20182420000001,-27.917484299999998,23.33,0.5248,0.5248,0.539,1.0,0.49,0.59,0.44,0.63,56.34,423000000.0,56000000.0
1007.0,53.17762760000001,-27.917385100000004,24.09,0.068,1.208,0.068,2.0,0.04,0.57,0.02,6.37,27.29,3270000.0,5810000.0
1008.0,53.1455002,-27.917089500000003,25.81,1.16,-99.0,1.16,-99.0,1.08,1.24,0.92,1.35,14.32,138000000.0,16300000.0
1010.0,53.153335600000005,-27.9172592,25.11,1.056,-99.0,1.056,-99.0,0.98,1.13,0.87,1.2,23.78,219000000.0,26900000.0
1011.0,53.1092415,-27.917327899999997,23.96,0.967,0.967,0.89,1.0,0.82,0.96,0.76,1.01,29.77,844000000.0,172000000.0
1012.0,53.102409400000006,-27.9170055,25.94,0.207,-99.0,0.207,-99.0,0.12,0.31,0.04,2.81,10.01,5490000.0,2390000.0
1013.0,53.1677284,-27.916976899999998,25.06,1.275,-99.0,1.275,-99.0,1.2,1.35,1.11,1.43,14.03,673000000.0,90600000.0
1014.0,53.10717389999999,-27.9177094,21.5,0.543,-99.0,0.5429999999999999,-99.0,0.5,0.59,0.45,0.62,91.01,3480000000.0,621000000.0
1015.0,53.147167200000005,-27.9175663,23.93,0.139,-99.0,0.139,-99.0,0.09,0.19,0.05,0.25,36.96,17100000.0,2210000.0
1016.0,53.0945091,-27.917253499999998,24.74,1.422,-99.0,1.422,-99.0,1.33,1.52,1.22,1.66,23.7,1050000000.0,212000000.0
1017.0,53.1654015,-27.918653499999998,20.74,0.366,0.366,0.37799999999999995,1.0,0.32,0.44,0.26,0.49,233.28,2320000000.0,151000000.0
1019.0,53.1554718,-27.9169044,25.5,2.507,-99.0,2.5069999999999997,-99.0,2.36,2.62,2.18,2.71,13.57,822000000.0,185000000.0
1020.0,53.19998929999999,-27.916864399999998,25.58,0.593,-99.0,0.593,-99.0,0.51,0.67,0.44,0.74,12.09,77700000.0,8920000.0
1021.0,53.1148605,-27.9171982,23.32,0.419,-99.0,0.419,-99.0,0.36,0.48,0.28,0.52,58.92,271000000.0,42800000.0
1022.0,53.12868879999999,-27.917085600000004,24.28,0.681,-99.0,0.6809999999999999,-99.0,0.63,0.74,0.57,0.81,19.8,252000000.0,44400000.0
1024.0,53.158470200000004,-27.918905300000002,21.02,0.372,0.372,0.39399999999999996,1.0,0.34,0.45,0.28,0.5,203.66,1700000000.0,626000000.0
1025.0,53.1318016,-27.9170914,23.09,1.089,1.089,1.055,1.0,1.0,1.11,0.94,1.17,66.86,3810000000.0,446000000.0
1026.0,53.13818739999999,-27.916715600000003,25.88,2.933,-99.0,2.9330000000000003,-99.0,2.82,3.04,2.67,3.17,7.72,824000000.0,141000000.0
1027.0,53.106514000000004,-27.9167118,25.09,0.561,-99.0,0.561,-99.0,0.49,0.63,0.41,0.7,6.97,87000000.0,29300000.0
1028.0,53.1606216,-27.9168587,23.88,1.197,-99.0,1.197,-99.0,1.14,1.25,1.09,1.3,38.03,1320000000.0,228000000.0
1029.0,53.109840399999996,-27.9167213,24.36,2.654,-99.0,2.654,-99.0,2.58,2.73,2.49,2.8,22.44,4360000000.0,638000000.0
1031.0,53.1629715,-27.9168816,23.19,2.1255,2.1255,1.93,1.0,1.88,2.0,1.81,2.39,56.25,3070000000.0,651000000.0
1033.0,53.11621089999999,-27.9173832,23.38,1.798,-99.0,1.798,-99.0,1.72,1.87,1.64,1.97,49.27,10800000000.0,3690000000.0
1034.0,53.10006329999999,-27.916620299999998,24.43,5.479,-99.0,5.479,-99.0,5.41,5.55,5.29,5.62,38.32,2140000000.0,8400000000.0
1035.0,53.0893784,-27.916618300000003,25.42,1.526,-99.0,1.526,-99.0,1.39,1.67,1.27,1.85,16.15,341000000.0,67900000.0
1036.0,53.096149399999995,-27.9167767,24.2,1.594,-99.0,1.594,-99.0,1.51,1.67,1.44,1.77,34.04,2360000000.0,561000000.0
1038.0,53.1068764,-27.9164505,25.97,0.377,-99.0,0.377,-99.0,0.26,0.5,0.14,0.65,7.12,72000000.0,26700000.0
1040.0,53.1698341,-27.9181538,20.22,0.978,0.978,0.9229999999999999,1.0,0.87,0.98,0.82,1.03,342.06,55800000000.0,9400000000.0
1041.0,53.08321379999999,-27.9164066,25.48,5.58,-99.0,5.58,-99.0,5.45,5.71,5.31,5.85,9.25,3870000000.0,2620000000.0
1042.0,53.16364670000001,-27.9166946,24.33,2.5342,2.5342,2.575,1.0,2.5,2.63,0.13,6.95,27.3,2350000000.0,1930000000.0
1043.0,53.1034851,-27.917032199999998,22.33,5.862,-99.0,5.862,-99.0,2.95,7.97,0.3,9.47,16.05,1970000000.0,1070000000.0
1044.0,53.1851082,-27.9162941,25.51,0.696,-99.0,0.696,-99.0,0.54,0.86,0.42,1.16,8.72,67800000.0,22800000.0
1046.0,53.1196442,-27.918069800000005,22.54,0.685,0.66,0.685,3.0,0.63,0.74,0.56,0.81,64.5,1890000000.0,284000000.0
1047.0,53.1599197,-27.916513399999996,24.42,1.938,-99.0,1.9380000000000002,-99.0,1.86,2.02,1.76,2.16,15.6,1260000000.0,316000000.0
1048.0,53.0907669,-27.916320799999998,25.24,0.907,-99.0,0.907,-99.0,0.8,1.02,0.69,1.13,16.81,526000000.0,99700000.0
1051.0,53.08741379999999,-27.9164658,24.52,2.351,-99.0,2.351,-99.0,2.25,2.46,2.12,2.57,16.84,2330000000.0,276000000.0
1052.0,53.18378829999999,-27.9162827,24.86,1.675,-99.0,1.675,-99.0,1.6,1.75,1.56,1.79,17.89,603000000.0,162000000.0
1053.0,53.1497498,-27.916591600000004,23.9,0.129,-99.0,0.129,-99.0,0.09,0.17,0.06,0.25,33.89,17100000.0,2340000.0
1054.0,53.183147399999996,-27.9176636,21.95,1.607,-99.0,1.607,-99.0,1.54,1.67,1.46,1.74,81.27,15500000000.0,4180000000.0
1056.0,53.1939468,-27.9162216,23.85,1.425,1.425,1.5030000000000001,1.0,1.43,1.57,1.35,1.66,26.28,1410000000.0,508000000.0
1057.0,53.193359400000006,-27.9161282,24.05,1.865,-99.0,1.865,-99.0,1.79,1.94,1.69,2.01,14.62,1360000000.0,257000000.0
1058.0,53.184948,-27.9160614,25.48,0.631,0.659,0.631,2.0,0.59,0.68,0.52,0.73,13.13,59600000.0,10200000.0
1059.0,53.1284866,-27.916069,24.95,0.228,-99.0,0.228,-99.0,0.15,1.94,0.04,2.24,10.79,6410000.0,3650000.0
1061.0,53.164108299999995,-27.918636300000003,19.14,0.1249,0.1249,0.126,1.0,0.07,0.18,0.03,0.23,623.99,1050000000.0,184000000.0
1062.0,53.1216583,-27.916082399999997,24.62,0.477,-99.0,0.47700000000000004,-99.0,0.37,0.58,0.16,0.67,12.65,135000000.0,20000000.0
1063.0,53.1135941,-27.916047999999996,25.42,2.646,-99.0,2.6460000000000004,-99.0,2.55,2.74,2.44,2.86,10.37,1210000000.0,421000000.0
1064.0,53.159923600000006,-27.916091899999998,24.96,0.156,2.1235,0.156,2.0,0.11,0.2,0.05,0.26,14.67,10700000.0,2680000.0
1065.0,53.09220500000001,-27.9171276,22.28,1.1597,1.1597,1.175,1.0,1.13,1.22,1.08,1.28,130.77,4920000000.0,399000000.0
1066.0,53.1541824,-27.916084299999998,25.65,1.743,-99.0,1.743,-99.0,1.38,2.07,1.18,2.3,9.49,357000000.0,59800000.0
1067.0,53.1461449,-27.918039299999997,21.35,0.3327,0.3327,0.34600000000000003,1.0,0.28,0.41,0.22,0.46,148.14,1180000000.0,84500000.0
1068.0,53.18249889999999,-27.9159222,25.5,1.711,-99.0,1.7109999999999999,-99.0,1.61,1.81,1.52,1.92,10.79,346000000.0,65100000.0
1069.0,53.1461639,-27.925809899999997,14.92,0.038,0.038,0.057999999999999996,1.0,0.02,0.1,-99.0,-99.0,6612.04,8520000000.0,5390000000.0
